filepath,split
./DevSet/MovingMotorVehicle/324.wav,train
./DevSet/MovingMotorVehicle/536.wav,train
./DevSet/MovingMotorVehicle/115.wav,train
./DevSet/MovingMotorVehicle/491.wav,train
./DevSet/MovingMotorVehicle/327.wav,train
./DevSet/MovingMotorVehicle/070.wav,train
./DevSet/MovingMotorVehicle/282.wav,validation
./DevSet/MovingMotorVehicle/118.wav,train
./DevSet/MovingMotorVehicle/073.wav,train
./DevSet/MovingMotorVehicle/488.wav,train
./DevSet/MovingMotorVehicle/550.wav,train
./DevSet/MovingMotorVehicle/279.wav,train
./DevSet/MovingMotorVehicle/341.wav,train
./DevSet/MovingMotorVehicle/553.wav,validation
./DevSet/MovingMotorVehicle/132.wav,train
./DevSet/MovingMotorVehicle/344.wav,train
./DevSet/MovingMotorVehicle/556.wav,train
./DevSet/MovingMotorVehicle/135.wav,train
./DevSet/MovingMotorVehicle/347.wav,train
./DevSet/MovingMotorVehicle/621.wav,train
./DevSet/MovingMotorVehicle/090.wav,train
./DevSet/MovingMotorVehicle/138.wav,train
./DevSet/MovingMotorVehicle/200.wav,test
./DevSet/MovingMotorVehicle/615.wav,validation
./DevSet/MovingMotorVehicle/412.wav,train
./DevSet/MovingMotorVehicle/093.wav,train
./DevSet/MovingMotorVehicle/570.wav,train
./DevSet/MovingMotorVehicle/406.wav,validation
./DevSet/MovingMotorVehicle/203.wav,train
./DevSet/MovingMotorVehicle/618.wav,train
./DevSet/MovingMotorVehicle/299.wav,train
./DevSet/MovingMotorVehicle/096.wav,train
./DevSet/MovingMotorVehicle/573.wav,train
./DevSet/MovingMotorVehicle/409.wav,train
./DevSet/MovingMotorVehicle/364.wav,train
./DevSet/MovingMotorVehicle/576.wav,train
./DevSet/MovingMotorVehicle/155.wav,train
./DevSet/MovingMotorVehicle/367.wav,train
./DevSet/MovingMotorVehicle/579.wav,train
./DevSet/MovingMotorVehicle/641.wav,train
./DevSet/MovingMotorVehicle/158.wav,train
./DevSet/MovingMotorVehicle/220.wav,train
./DevSet/MovingMotorVehicle/635.wav,train
./DevSet/MovingMotorVehicle/432.wav,train
./DevSet/MovingMotorVehicle/011.wav,train
./DevSet/MovingMotorVehicle/223.wav,train
./DevSet/MovingMotorVehicle/638.wav,train
./DevSet/MovingMotorVehicle/014.wav,train
./DevSet/MovingMotorVehicle/593.wav,train
./DevSet/MovingMotorVehicle/429.wav,train
./DevSet/MovingMotorVehicle/384.wav,train
./DevSet/MovingMotorVehicle/596.wav,train
./DevSet/MovingMotorVehicle/175.wav,train
./DevSet/MovingMotorVehicle/387.wav,train
./DevSet/MovingMotorVehicle/599.wav,validation
./DevSet/MovingMotorVehicle/661.wav,train
./DevSet/MovingMotorVehicle/178.wav,train
./DevSet/MovingMotorVehicle/240.wav,train
./DevSet/MovingMotorVehicle/452.wav,train
./DevSet/MovingMotorVehicle/031.wav,train
./DevSet/MovingMotorVehicle/243.wav,train
./DevSet/MovingMotorVehicle/658.wav,train
./DevSet/MovingMotorVehicle/034.wav,train
./DevSet/MovingMotorVehicle/449.wav,train
./DevSet/MovingMotorVehicle/511.wav,test
./DevSet/MovingMotorVehicle/302.wav,train
./DevSet/MovingMotorVehicle/514.wav,train
./DevSet/MovingMotorVehicle/195.wav,validation
./DevSet/MovingMotorVehicle/305.wav,train
./DevSet/MovingMotorVehicle/681.wav,train
./DevSet/MovingMotorVehicle/517.wav,train
./DevSet/MovingMotorVehicle/198.wav,train
./DevSet/MovingMotorVehicle/260.wav,train
./DevSet/MovingMotorVehicle/472.wav,train
./DevSet/MovingMotorVehicle/308.wav,train
./DevSet/MovingMotorVehicle/051.wav,train
./DevSet/MovingMotorVehicle/263.wav,train
./DevSet/MovingMotorVehicle/678.wav,train
./DevSet/MovingMotorVehicle/475.wav,train
./DevSet/MovingMotorVehicle/054.wav,validation
./DevSet/MovingMotorVehicle/469.wav,train
./DevSet/MovingMotorVehicle/531.wav,train
./DevSet/MovingMotorVehicle/266.wav,validation
./DevSet/MovingMotorVehicle/057.wav,train
./DevSet/MovingMotorVehicle/534.wav,train
./DevSet/MovingMotorVehicle/325.wav,train
./DevSet/MovingMotorVehicle/537.wav,train
./DevSet/MovingMotorVehicle/280.wav,train
./DevSet/MovingMotorVehicle/116.wav,train
./DevSet/MovingMotorVehicle/492.wav,train
./DevSet/MovingMotorVehicle/328.wav,train
./DevSet/MovingMotorVehicle/602.wav,train
./DevSet/MovingMotorVehicle/071.wav,train
./DevSet/MovingMotorVehicle/283.wav,train
./DevSet/MovingMotorVehicle/119.wav,train
./DevSet/MovingMotorVehicle/495.wav,train
./DevSet/MovingMotorVehicle/074.wav,train
./DevSet/MovingMotorVehicle/286.wav,train
./DevSet/MovingMotorVehicle/077.wav,train
./DevSet/MovingMotorVehicle/554.wav,train
./DevSet/Keyboard/345.wav,train
./DevSet/Keyboard/557.wav,train
./DevSet/Keyboard/769.wav,train
./DevSet/Keyboard/831.wav,train
./DevSet/Keyboard/136.wav,train
./DevSet/Keyboard/348.wav,train
./DevSet/Keyboard/410.wav,train
./DevSet/Keyboard/622.wav,train
./DevSet/Keyboard/091.wav,train
./DevSet/Keyboard/139.wav,train
./DevSet/Keyboard/201.wav,train
./DevSet/Keyboard/413.wav,train
./DevSet/Keyboard/828.wav,validation
./DevSet/Keyboard/094.wav,train
./DevSet/Keyboard/204.wav,train
./DevSet/Keyboard/783.wav,train
./DevSet/Keyboard/619.wav,train
./DevSet/Keyboard/580.wav,train
./DevSet/Keyboard/097.wav,train
./DevSet/Keyboard/574.wav,train
./DevSet/Keyboard/371.wav,train
./DevSet/Keyboard/786.wav,train
./DevSet/Keyboard/365.wav,train
./DevSet/Keyboard/162.wav,train
./DevSet/Keyboard/577.wav,train
./DevSet/Keyboard/789.wav,train
./DevSet/Keyboard/851.wav,train
./DevSet/Keyboard/156.wav,train
./DevSet/Keyboard/368.wav,train
./DevSet/Keyboard/430.wav,train
./DevSet/Keyboard/642.wav,train
./DevSet/Keyboard/854.wav,train
./DevSet/Keyboard/159.wav,train
./DevSet/Keyboard/221.wav,train
./DevSet/Keyboard/433.wav,train
./DevSet/Keyboard/848.wav,train
./DevSet/Keyboard/645.wav,train
./DevSet/Keyboard/012.wav,train
./DevSet/Keyboard/224.wav,train
./DevSet/Keyboard/639.wav,train
./DevSet/Keyboard/701.wav,train
./DevSet/Keyboard/436.wav,train
./DevSet/Keyboard/015.wav,validation
./DevSet/Keyboard/391.wav,train
./DevSet/Keyboard/227.wav,validation
./DevSet/Keyboard/704.wav,train
./DevSet/Keyboard/182.wav,train
./DevSet/Keyboard/018.wav,train
./DevSet/Keyboard/597.wav,train
./DevSet/Keyboard/871.wav,train
./DevSet/Keyboard/707.wav,train
./DevSet/Keyboard/388.wav,train
./DevSet/Keyboard/450.wav,train
./DevSet/Keyboard/662.wav,train
./DevSet/Keyboard/874.wav,train
./DevSet/Keyboard/179.wav,train
./DevSet/Keyboard/241.wav,train
./DevSet/Keyboard/453.wav,train
./DevSet/Keyboard/665.wav,train
./DevSet/Keyboard/032.wav,train
./DevSet/Keyboard/244.wav,train
./DevSet/Keyboard/456.wav,train
./DevSet/Keyboard/035.wav,train
./DevSet/Keyboard/247.wav,test
./DevSet/Keyboard/724.wav,train
./DevSet/Keyboard/038.wav,train
./DevSet/Keyboard/100.wav,train
./DevSet/Keyboard/515.wav,train
./DevSet/Keyboard/891.wav,train
./DevSet/Keyboard/727.wav,train
./DevSet/Keyboard/470.wav,train
./DevSet/Keyboard/306.wav,train
./DevSet/Keyboard/682.wav,test
./DevSet/Keyboard/518.wav,train
./DevSet/Keyboard/894.wav,train
./DevSet/Keyboard/199.wav,train
./DevSet/Keyboard/261.wav,train
./DevSet/Keyboard/473.wav,train
./DevSet/Keyboard/309.wav,train
./DevSet/Keyboard/685.wav,train
./DevSet/Keyboard/052.wav,train
./DevSet/Keyboard/264.wav,train
./DevSet/Keyboard/476.wav,train
./DevSet/Keyboard/750.wav,train
./DevSet/Keyboard/055.wav,train
./DevSet/Keyboard/267.wav,train
./DevSet/Keyboard/744.wav,train
./DevSet/Keyboard/541.wav,train
./DevSet/Keyboard/058.wav,train
./DevSet/Keyboard/120.wav,train
./DevSet/Keyboard/535.wav,train
./DevSet/Keyboard/332.wav,train
./DevSet/Keyboard/747.wav,train
./DevSet/Keyboard/326.wav,train
./DevSet/Keyboard/123.wav,train
./DevSet/Keyboard/538.wav,validation
./DevSet/Keyboard/600.wav,train
./DevSet/Keyboard/812.wav,train
./DevSet/Keyboard/117.wav,train
./DevSet/Keyboard/493.wav,train
./DevSet/Keyboard/329.wav,train
./DevSet/Keyboard/603.wav,train
./DevSet/Keyboard/815.wav,train
./DevSet/Keyboard/284.wav,train
./DevSet/Keyboard/496.wav,train
./DevSet/Keyboard/809.wav,train
./DevSet/Keyboard/770.wav,train
./DevSet/Keyboard/606.wav,train
./DevSet/Keyboard/075.wav,train
./DevSet/Keyboard/287.wav,train
./DevSet/Keyboard/499.wav,train
./DevSet/Keyboard/561.wav,train
./DevSet/Keyboard/078.wav,train
./DevSet/Keyboard/140.wav,train
./DevSet/Keyboard/352.wav,train
./DevSet/Keyboard/767.wav,train
./DevSet/Keyboard/143.wav,train
./DevSet/Keyboard/558.wav,train
./DevSet/Keyboard/620.wav,train
./DevSet/Keyboard/832.wav,train
./DevSet/Keyboard/349.wav,train
./DevSet/Keyboard/411.wav,train
./DevSet/Keyboard/623.wav,train
./DevSet/Keyboard/835.wav,train
./DevSet/Keyboard/202.wav,train
./DevSet/Keyboard/414.wav,train
./DevSet/Keyboard/790.wav,train
./DevSet/Keyboard/626.wav,validation
./DevSet/Keyboard/095.wav,train
./DevSet/Keyboard/205.wav,train
./DevSet/Keyboard/581.wav,train
./DevSet/Keyboard/417.wav,train
./DevSet/Keyboard/098.wav,train
./DevSet/Keyboard/160.wav,train
./DevSet/Keyboard/372.wav,train
./DevSet/Keyboard/208.wav,train
./DevSet/Keyboard/787.wav,train
./DevSet/Keyboard/163.wav,train
./DevSet/Keyboard/578.wav,train
./DevSet/Keyboard/640.wav,train
./DevSet/Keyboard/852.wav,train
./DevSet/Keyboard/369.wav,train
./DevSet/Keyboard/431.wav,train
./DevSet/Keyboard/166.wav,train
./DevSet/Keyboard/643.wav,train
./DevSet/Keyboard/855.wav,train
./DevSet/Keyboard/474(1).wav,train
./DevSet/Keyboard/222.wav,train
./DevSet/Keyboard/434.wav,train
./DevSet/Keyboard/646.wav,validation
./DevSet/Keyboard/013.wav,test
./DevSet/Keyboard/225.wav,train
./DevSet/Keyboard/437.wav,train
./DevSet/Keyboard/711.wav,train
./DevSet/Keyboard/180.wav,train
./DevSet/Keyboard/016.wav,test
./DevSet/Keyboard/392.wav,train
./DevSet/Keyboard/228.wav,validation
./DevSet/Keyboard/705.wav,train
./DevSet/Keyboard/502.wav,train
./DevSet/Keyboard/183.wav,train
./DevSet/Keyboard/019.wav,train
./DevSet/Keyboard/598.wav,train
./DevSet/Keyboard/395.wav,train
./DevSet/Keyboard/138(1).wav,test
./DevSet/Keyboard/872.wav,train
./DevSet/Keyboard/708.wav,train
./DevSet/Keyboard/104(1).wav,train
./DevSet/Keyboard/389.wav,train
./DevSet/Keyboard/186.wav,train
./DevSet/Keyboard/663.wav,test
./DevSet/Keyboard/875.wav,validation
./DevSet/Keyboard/454.wav,train
./DevSet/Keyboard/666.wav,train
./DevSet/Keyboard/878.wav,test
./DevSet/Keyboard/245.wav,train
./DevSet/Keyboard/457.wav,validation
./DevSet/Keyboard/669.wav,train
./DevSet/Keyboard/731.wav,train
./DevSet/Keyboard/036.wav,train
./DevSet/Keyboard/248.wav,train
./DevSet/Keyboard/310.wav,train
./DevSet/Keyboard/522.wav,train
./DevSet/Keyboard/039.wav,train
./DevSet/Keyboard/101.wav,train
./DevSet/Keyboard/313.wav,train
./DevSet/Keyboard/892.wav,train
./DevSet/Keyboard/728.wav,train
./DevSet/Keyboard/104.wav,train
./DevSet/Keyboard/683.wav,train
./DevSet/Keyboard/519.wav,train
./DevSet/Keyboard/895.wav,train
./DevSet/Keyboard/474.wav,train
./DevSet/Keyboard/686.wav,train
./DevSet/Keyboard/898.wav,train
./DevSet/Keyboard/265.wav,train
./DevSet/Keyboard/062.wav,train
./DevSet/Keyboard/477.wav,train
./DevSet/Keyboard/689.wav,train
./DevSet/Keyboard/751.wav,train
./DevSet/Keyboard/056.wav,train
./DevSet/Keyboard/268.wav,train
./DevSet/Keyboard/330.wav,train
./DevSet/Keyboard/542.wav,train
./DevSet/Keyboard/059.wav,train
./DevSet/Keyboard/121.wav,train
./DevSet/Keyboard/333.wav,train
./DevSet/Keyboard/748.wav,train
./DevSet/Keyboard/810.wav,train
./DevSet/Keyboard/124.wav,train
./DevSet/Keyboard/539.wav,train
./DevSet/Keyboard/601.wav,train
./DevSet/Keyboard/813.wav,train
./DevSet/Keyboard/494.wav,train
./DevSet/Keyboard/291.wav,train
./DevSet/Keyboard/127.wav,train
./DevSet/Keyboard/604.wav,train
./DevSet/Keyboard/816.wav,train
./DevSet/Keyboard/285.wav,train
./DevSet/Keyboard/082.wav,train
./DevSet/Keyboard/497.wav,train
./DevSet/Keyboard/771.wav,train
./DevSet/Keyboard/607.wav,train
./DevSet/Keyboard/076.wav,train
./DevSet/Keyboard/288.wav,train
./DevSet/Keyboard/350.wav,train
./DevSet/Keyboard/562.wav,train
./DevSet/Keyboard/774.wav,validation
./DevSet/Keyboard/079.wav,train
./DevSet/Keyboard/141.wav,train
./DevSet/Keyboard/353.wav,train
./DevSet/Keyboard/768.wav,train
./DevSet/Keyboard/565.wav,train
./DevSet/Keyboard/144.wav,train
./DevSet/Keyboard/559.wav,train
./DevSet/Keyboard/460(1).wav,train
./DevSet/Keyboard/356.wav,train
./DevSet/Keyboard/833.wav,train
./DevSet/Keyboard/147.wav,test
./DevSet/Keyboard/624.wav,train
./DevSet/Keyboard/836.wav,validation
./DevSet/Keyboard/415.wav,train
./DevSet/Keyboard/791.wav,train
./DevSet/Keyboard/627.wav,train
./DevSet/Keyboard/839.wav,train
./DevSet/Keyboard/370.wav,train
./DevSet/Keyboard/206.wav,train
./DevSet/Keyboard/582.wav,train
./DevSet/Keyboard/418.wav,train
./DevSet/Keyboard/794.wav,train
./DevSet/Keyboard/099.wav,train
./DevSet/Keyboard/161.wav,train
./DevSet/Keyboard/373.wav,train
./DevSet/Keyboard/209.wav,train
./DevSet/Keyboard/585.wav,train
./DevSet/Keyboard/164.wav,train
./DevSet/Keyboard/376.wav,train
./DevSet/Keyboard/853.wav,train
./DevSet/Keyboard/167.wav,train
./DevSet/Keyboard/644.wav,train
./DevSet/Keyboard/856.wav,train
./DevSet/Keyboard/110(1).wav,validation
./DevSet/Keyboard/020.wav,train
./DevSet/Keyboard/435.wav,train
./DevSet/Keyboard/647.wav,train
./DevSet/Keyboard/859.wav,train
./DevSet/Keyboard/390.wav,train
./DevSet/Keyboard/226.wav,train
./DevSet/Keyboard/023.wav,train
./DevSet/Keyboard/438.wav,train
./DevSet/Keyboard/500.wav,train
./DevSet/Keyboard/712.wav,train
./DevSet/Keyboard/181.wav,train
./DevSet/Keyboard/017.wav,validation
./DevSet/Keyboard/393.wav,train
./DevSet/Keyboard/229.wav,train
./DevSet/Keyboard/503.wav,train
./DevSet/Keyboard/184.wav,train
./DevSet/Keyboard/396.wav,train
./DevSet/Keyboard/873.wav,train
./DevSet/Keyboard/709.wav,train
./DevSet/Keyboard/670.wav,train
./DevSet/Keyboard/187.wav,train
./DevSet/Keyboard/664.wav,train
./DevSet/Keyboard/399.wav,train
./DevSet/Keyboard/461.wav,train
./DevSet/Keyboard/876.wav,train
./DevSet/Keyboard/040.wav,train
./DevSet/Keyboard/455.wav,train
./DevSet/Keyboard/252.wav,train
./DevSet/Keyboard/667.wav,train
./DevSet/Keyboard/879.wav,train
./DevSet/Keyboard/246.wav,train
./DevSet/Keyboard/043.wav,train
./DevSet/Keyboard/458.wav,train
./DevSet/Keyboard/520.wav,train
./DevSet/Keyboard/732.wav,train
./DevSet/Keyboard/037.wav,train
./DevSet/Keyboard/249.wav,train
./DevSet/Keyboard/311.wav,train
./DevSet/Keyboard/523.wav,train
./DevSet/Keyboard/735.wav,train
./DevSet/Keyboard/102.wav,train
./DevSet/Keyboard/314.wav,train
./DevSet/Keyboard/729.wav,validation
./DevSet/Keyboard/690.wav,train
./DevSet/Keyboard/526.wav,train
./DevSet/Keyboard/105.wav,train
./DevSet/Keyboard/481.wav,train
./DevSet/Keyboard/317.wav,train
./DevSet/Keyboard/896.wav,train
./DevSet/Keyboard/060.wav,train
./DevSet/Keyboard/272.wav,train
./DevSet/Keyboard/108.wav,train
./DevSet/Keyboard/687.wav,train
./DevSet/Keyboard/899.wav,validation
./DevSet/Keyboard/063.wav,train
./DevSet/Keyboard/478.wav,train
./DevSet/Keyboard/540.wav,train
./DevSet/Keyboard/752.wav,validation
./DevSet/Keyboard/269.wav,test
./DevSet/Keyboard/331.wav,train
./DevSet/Keyboard/543.wav,train
./DevSet/Keyboard/755.wav,train
./DevSet/Keyboard/122.wav,train
./DevSet/Keyboard/334.wav,train
./DevSet/Keyboard/546.wav,train
./DevSet/Keyboard/125.wav,train
./DevSet/Keyboard/337.wav,train
./DevSet/Keyboard/814.wav,train
./DevSet/Keyboard/080.wav,train
./DevSet/Keyboard/292.wav,train
./DevSet/Keyboard/128.wav,test
./DevSet/Keyboard/605.wav,train
./DevSet/Keyboard/817.wav,train
./DevSet/Keyboard/083.wav,train
./DevSet/Keyboard/498.wav,test
./DevSet/Keyboard/560.wav,train
./DevSet/Keyboard/295.wav,train
./DevSet/Keyboard/772.wav,validation
./DevSet/Keyboard/608.wav,train
./DevSet/Keyboard/289.wav,train
./DevSet/Keyboard/351.wav,train
./DevSet/Keyboard/086.wav,train
./DevSet/Keyboard/563.wav,train
./DevSet/Keyboard/775.wav,train
./DevSet/Keyboard/142.wav,train
./DevSet/Keyboard/354.wav,train
./DevSet/Keyboard/566.wav,train
./DevSet/Keyboard/840.wav,train
./DevSet/Keyboard/145.wav,train
./DevSet/Keyboard/357.wav,test
./DevSet/Keyboard/834.wav,train
./DevSet/Keyboard/569.wav,train
./DevSet/Keyboard/631.wav,train
./DevSet/Keyboard/148.wav,train
./DevSet/Keyboard/210.wav,train
./DevSet/Keyboard/625.wav,train
./DevSet/Keyboard/422.wav,test
./DevSet/Keyboard/837.wav,train
./DevSet/Keyboard/001.wav,train
./DevSet/Keyboard/416.wav,test
./DevSet/Keyboard/213.wav,train
./DevSet/Keyboard/792.wav,train
./DevSet/Keyboard/628.wav,train
./DevSet/Keyboard/207.wav,train
./DevSet/Keyboard/004.wav,train
./DevSet/Keyboard/583.wav,train
./DevSet/Keyboard/419.wav,train
./DevSet/Keyboard/795.wav,train
./DevSet/Keyboard/374.wav,train
./DevSet/Keyboard/586.wav,train
./DevSet/Keyboard/798.wav,train
./DevSet/Keyboard/860.wav,train
./DevSet/Keyboard/165.wav,train
./DevSet/Keyboard/377.wav,train
./DevSet/Keyboard/589.wav,train
./DevSet/Keyboard/651.wav,train
./DevSet/Keyboard/168.wav,train
./DevSet/Keyboard/230.wav,train
./DevSet/Keyboard/442.wav,train
./DevSet/Keyboard/857.wav,train
./DevSet/Keyboard/021.wav,train
./DevSet/Keyboard/233.wav,train
./DevSet/Keyboard/648.wav,train
./DevSet/Keyboard/710.wav,train
./DevSet/Keyboard/024.wav,train
./DevSet/Keyboard/439.wav,train
./DevSet/Keyboard/501.wav,train
./DevSet/Keyboard/713.wav,train
./DevSet/Keyboard/394.wav,test
./DevSet/Keyboard/191.wav,train
./DevSet/Keyboard/504.wav,train
./DevSet/Keyboard/880.wav,train
./DevSet/Keyboard/716.wav,train
./DevSet/Keyboard/185.wav,train
./DevSet/Keyboard/397.wav,train
./DevSet/Keyboard/671.wav,train
./DevSet/Keyboard/507.wav,train
./DevSet/Keyboard/188.wav,train
./DevSet/Keyboard/250.wav,train
./DevSet/Keyboard/462.wav,validation
./DevSet/Keyboard/877.wav,train
./DevSet/Keyboard/041.wav,validation
./DevSet/Keyboard/253.wav,train
./DevSet/Keyboard/668.wav,train
./DevSet/Keyboard/730.wav,train
./DevSet/Keyboard/465.wav,train
./DevSet/Keyboard/044.wav,train
./DevSet/Keyboard/459.wav,train
./DevSet/Keyboard/521.wav,train
./DevSet/Keyboard/256.wav,train
./DevSet/Keyboard/733.wav,train
./DevSet/Keyboard/312.wav,train
./DevSet/Keyboard/047.wav,train
./DevSet/Keyboard/524.wav,train
./DevSet/Keyboard/736.wav,train
./DevSet/Keyboard/103.wav,train
./DevSet/Keyboard/315.wav,train
./DevSet/Keyboard/691.wav,train
./DevSet/Keyboard/527.wav,train
./DevSet/Keyboard/739.wav,train
./DevSet/Keyboard/801.wav,validation
./DevSet/Keyboard/270.wav,train
./DevSet/Keyboard/106.wav,train
./DevSet/Keyboard/482.wav,train
./DevSet/Keyboard/318.wav,train
./DevSet/Keyboard/897.wav,train
./DevSet/Keyboard/694.wav,validation
./DevSet/Keyboard/061.wav,train
./DevSet/Keyboard/273.wav,train
./DevSet/Keyboard/109.wav,train
./DevSet/Keyboard/688.wav,train
./DevSet/Keyboard/485.wav,train
./DevSet/Keyboard/064.wav,train
./DevSet/Keyboard/479.wav,train
./DevSet/Keyboard/276.wav,train
./DevSet/Keyboard/753.wav,train
./DevSet/Keyboard/067.wav,train
./DevSet/Keyboard/544.wav,train
./DevSet/Keyboard/756.wav,train
./DevSet/Keyboard/335.wav,train
./DevSet/Keyboard/547.wav,train
./DevSet/Keyboard/759.wav,validation
./DevSet/Keyboard/821.wav,train
./DevSet/Keyboard/290.wav,train
./DevSet/Keyboard/126.wav,train
./DevSet/Keyboard/338.wav,train
./DevSet/Keyboard/400.wav,train
./DevSet/Keyboard/612.wav,train
./DevSet/Keyboard/081.wav,train
./DevSet/Keyboard/293.wav,train
./DevSet/Keyboard/129.wav,train
./DevSet/Keyboard/403.wav,train
./DevSet/Keyboard/818.wav,train
./DevSet/Keyboard/084.wav,train
./DevSet/Keyboard/296.wav,train
./DevSet/Keyboard/773.wav,train
./DevSet/Keyboard/609.wav,train
./DevSet/Keyboard/087.wav,train
./DevSet/Keyboard/564.wav,train
./DevSet/Keyboard/361.wav,train
./DevSet/Keyboard/776.wav,train
./DevSet/Keyboard/355.wav,train
./DevSet/Keyboard/152.wav,train
./DevSet/Keyboard/567.wav,train
./DevSet/Keyboard/779.wav,train
./DevSet/Keyboard/841.wav,train
./DevSet/Keyboard/146.wav,train
./DevSet/Keyboard/358.wav,train
./DevSet/Keyboard/420.wav,train
./DevSet/Keyboard/632.wav,train
./DevSet/Keyboard/149.wav,train
./DevSet/Keyboard/211.wav,test
./DevSet/Keyboard/423.wav,train
./DevSet/Keyboard/838.wav,train
./DevSet/Keyboard/900.wav,train
./DevSet/Keyboard/002.wav,train
./DevSet/Keyboard/214.wav,train
./DevSet/Keyboard/793.wav,train
./DevSet/Keyboard/629.wav,train
./DevSet/Keyboard/590.wav,train
./DevSet/Keyboard/426.wav,train
./DevSet/Keyboard/005.wav,train
./DevSet/Keyboard/584.wav,train
./DevSet/Keyboard/381.wav,train
./DevSet/Keyboard/217.wav,test
./DevSet/Keyboard/796.wav,train
./DevSet/Keyboard/375.wav,train
./DevSet/Keyboard/172.wav,train
./DevSet/Keyboard/008.wav,train
./DevSet/Keyboard/587.wav,train
./DevSet/Keyboard/799.wav,train
./DevSet/Keyboard/861.wav,train
./DevSet/Keyboard/312(1).wav,train
./DevSet/Keyboard/378.wav,train
./DevSet/Keyboard/440.wav,train
./DevSet/Keyboard/652.wav,test
./DevSet/Keyboard/864.wav,train
./DevSet/Keyboard/169.wav,train
./DevSet/Keyboard/231.wav,train
./DevSet/Keyboard/443.wav,train
./DevSet/Keyboard/858.wav,train
./DevSet/Keyboard/655.wav,train
./DevSet/Keyboard/022.wav,train
